Age,Gender,Marital_Status,Education,Employment_Type,Years_Employed,Applicant_Income,CoApplicant_Income,CIBIL_Score,Existing_Debt,Property_Value,Loan_Amount,Loan_Term,Loan_Status
37,Female,Single,HighSchool,Salaried,14,120649,23042,403,3282978,7617109,2949484,120,0
40,Male,Married,HighSchool,Business,1,159027,81660,539,216207,1532260,1643061,240,0
49,Female,Single,HighSchool,Business,15,108191,57413,866,943453,8698204,2413469,180,1
50,Male,Married,Postgraduate,Business,10,53263,71963,333,4734264,4509538,2763061,180,0
56,Female,Single,HighSchool,Business,7,31329,89151,663,3906777,5091207,548918,120,0
32,Female,Married,HighSchool,Salaried,4,106461,95814,445,1304640,7100501,1072614,240,0
29,Female,Single,HighSchool,Salaried,4,91437,23349,733,2525290,7969634,1474389,60,0
28,Female,Married,Graduate,SelfEmployed,5,191236,52411,441,693998,9352631,426224,240,0
51,Female,Single,Postgraduate,Salaried,6,166876,43959,716,4420079,4813110,1429530,120,0
24,Male,Married,Graduate,Business,8,84659,6816,578,65526,9367198,2974974,180,0
55,Male,Single,Graduate,Salaried,23,82130,1944,831,3154607,1223854,2894045,60,0
41,Female,Single,Graduate,SelfEmployed,23,26326,5290,681,179004,1667526,728728,240,0
55,Male,Married,Graduate,SelfEmployed,13,115986,87101,405,3953039,9997564,2013375,60,0
36,Female,Married,Graduate,SelfEmployed,17,97691,23076,595,957507,7667376,2605680,120,0
39,Female,Single,HighSchool,Salaried,20,25385,84774,391,3151308,6483650,1469505,60,0
59,Male,Single,Graduate,SelfEmployed,17,105905,51376,749,1252496,6656534,343699,60,1
33,Female,Single,HighSchool,Salaried,16,116482,40030,398,4690825,8151375,1457999,360,0
22,Female,Married,HighSchool,Business,23,138360,4976,771,4887226,3869150,2457085,180,0
24,Male,Single,Graduate,Business,16,66135,74259,877,1946849,9874846,932129,180,1
37,Male,Married,Graduate,SelfEmployed,25,44080,23966,668,1702281,1883845,1143052,240,0
41,Female,Married,Postgraduate,Salaried,23,35380,8151,316,2233956,5883237,2327007,120,0
57,Female,Single,Graduate,Business,1,122112,10833,349,2826171,5918841,660625,240,0
26,Male,Married,Postgraduate,Business,18,143450,65705,537,4130191,6362565,1591363,360,0
47,Female,Single,Graduate,Salaried,10,193308,63313,603,800502,7499801,1033618,60,1
31,Female,Married,Graduate,Salaried,25,42738,61322,360,2833206,3190840,2714910,180,0
43,Female,Single,Graduate,Salaried,25,50363,31996,715,1386734,8911519,555062,360,0
59,Female,Single,Graduate,Salaried,26,141451,40462,881,1324760,9665649,1272550,120,1
54,Male,Single,Postgraduate,Salaried,13,174465,44995,839,3876966,7738035,1123019,240,1
52,Male,Married,HighSchool,Business,28,61817,32562,712,320478,6782095,2008705,60,0
40,Male,Single,Postgraduate,SelfEmployed,20,191518,18655,802,4760534,3616586,831644,60,1
26,Female,Single,Postgraduate,SelfEmployed,25,173475,77544,792,1359726,6576654,555321,360,1
50,Male,Single,Postgraduate,SelfEmployed,21,60802,25576,572,3631941,2380612,1519737,60,0
41,Male,Married,Postgraduate,Salaried,10,165019,2219,629,3000465,3602132,111538,360,0
35,Female,Single,Graduate,Salaried,28,141865,87097,567,130969,9665209,2264649,240,1
45,Female,Single,Graduate,Business,13,135672,70526,758,718101,2496228,332487,120,1
57,Female,Single,Graduate,Business,20,32812,25629,596,4693730,8555086,221563,240,0
48,Female,Married,Graduate,Salaried,18,158851,34702,445,918233,1165546,797309,240,0
43,Male,Married,HighSchool,SelfEmployed,20,54807,92460,338,2505694,6013806,1676087,180,0
56,Male,Married,Graduate,Business,23,191724,44793,861,4558705,6662995,2424741,360,0
53,Male,Single,Postgraduate,SelfEmployed,2,191159,62998,880,4689857,4718234,1637419,120,0
40,Female,Single,HighSchool,SelfEmployed,0,48826,10266,374,607154,5577595,2638895,240,0
46,Female,Married,Postgraduate,SelfEmployed,13,68072,12200,827,3945769,6482611,1039379,180,0
48,Female,Single,Graduate,Business,28,16217,6807,362,3698487,6629933,398932,240,0
21,Female,Single,HighSchool,Salaried,14,180083,23368,703,1888372,2321173,865545,240,1
25,Female,Married,Graduate,Business,15,126464,68144,721,2821847,3362680,902202,360,0
41,Male,Single,Postgraduate,Salaried,12,99253,13454,715,4061059,9329883,2599510,120,0
58,Female,Single,HighSchool,Business,27,114558,38026,489,1925472,8791400,369173,60,0
51,Female,Married,Postgraduate,Business,26,143775,83380,660,1779682,6015989,1610981,60,1
38,Female,Single,HighSchool,Business,3,21461,13681,350,2211806,3914302,1382697,240,0
55,Male,Married,Graduate,SelfEmployed,0,76047,74599,367,3189520,648961,1476351,60,0
57,Male,Married,HighSchool,SelfEmployed,27,194453,34469,419,2564233,5335655,2404877,240,0
39,Female,Single,Graduate,Business,6,24729,64312,565,2775121,5014189,1664663,120,0
58,Female,Single,HighSchool,SelfEmployed,15,20384,202,781,2795351,7633470,470820,60,0
50,Female,Single,Postgraduate,SelfEmployed,6,40615,56255,759,3997906,1862362,2303746,240,0
41,Male,Single,HighSchool,Business,16,55335,36111,322,131179,2812215,2882748,180,0
30,Female,Married,Graduate,Business,9,45099,48946,401,2912521,2199922,1082749,240,0
25,Male,Single,HighSchool,Business,25,159030,81390,417,2101182,2866837,2965280,180,0
25,Male,Single,Graduate,Salaried,9,155958,59569,748,4873328,9308288,1572510,120,0
55,Male,Married,Postgraduate,Salaried,5,148878,4552,597,4969155,879064,2517057,180,0
29,Male,Single,HighSchool,Salaried,26,100228,88050,726,3970756,8761723,846369,120,0
30,Male,Married,Postgraduate,Business,27,176723,1653,667,2032876,6665864,1503121,240,0
36,Female,Married,HighSchool,Salaried,9,165704,80090,555,1977144,2238187,121512,240,0
57,Male,Single,Graduate,SelfEmployed,19,147847,81930,300,1764528,6329956,110758,180,0
44,Male,Married,HighSchool,SelfEmployed,29,27725,40407,756,2497984,9324545,1024263,180,0
59,Female,Married,Postgraduate,Business,0,121791,39428,821,2479325,3047272,223565,360,0
41,Female,Married,Graduate,Business,22,165920,48580,354,3248775,4128011,2451731,180,0
31,Female,Married,Postgraduate,SelfEmployed,8,103675,90098,446,1763393,897506,688596,360,0
23,Male,Single,Graduate,Salaried,1,180937,7437,677,1015325,6028218,449609,240,0
40,Male,Single,HighSchool,Business,17,195920,84335,472,3671632,650558,1633320,180,0
45,Male,Married,Graduate,Salaried,6,86529,95477,725,3246904,6156293,1276402,240,0
45,Male,Married,Graduate,SelfEmployed,25,99908,60417,674,1687841,8987074,580125,360,0
35,Male,Single,HighSchool,Business,3,82334,87722,636,2274094,1046285,430996,240,0
32,Female,Single,Graduate,SelfEmployed,4,176159,20221,542,2144299,6423376,1086525,360,0
47,Female,Single,Graduate,Salaried,14,40565,44238,680,2978209,3469956,1306655,180,0
22,Male,Married,HighSchool,SelfEmployed,8,94764,76907,767,4950704,5573732,2115499,180,0
41,Male,Married,HighSchool,SelfEmployed,7,99569,51538,464,1971412,5990802,1219692,60,0
53,Male,Single,Graduate,Salaried,7,19595,91633,578,2854337,1331199,1550285,360,0
53,Female,Single,Postgraduate,SelfEmployed,24,70118,77013,406,3853412,3666832,2632719,240,0
49,Male,Single,HighSchool,Business,13,188118,30067,503,4811071,1096106,1846094,60,0
53,Female,Married,HighSchool,Business,16,169752,22025,560,421834,8629626,2130841,60,1
56,Female,Single,HighSchool,SelfEmployed,13,67766,76358,772,1425482,2695224,2508835,60,1
54,Female,Married,Postgraduate,Business,7,57154,15833,721,4696881,7363632,319421,180,0
58,Male,Single,HighSchool,SelfEmployed,11,25404,28005,811,3175110,4167398,2905666,180,0
46,Female,Married,HighSchool,SelfEmployed,18,93400,31098,861,2277023,9005652,212085,180,1
40,Female,Married,Graduate,Business,27,123658,64347,435,2063726,3826313,1282990,120,0
47,Male,Married,Graduate,Business,5,75154,13186,428,2651381,9832745,821472,60,0
49,Male,Single,HighSchool,SelfEmployed,21,110277,70061,676,1612977,4669299,752415,360,1
42,Female,Married,Postgraduate,Business,7,162436,24212,706,1387435,2816501,973320,240,1
48,Male,Single,HighSchool,SelfEmployed,23,139152,73834,816,2428368,6024160,1791229,120,1
54,Female,Single,Postgraduate,Salaried,29,69890,11436,633,171428,9658613,1888784,240,0
23,Male,Married,Postgraduate,Business,20,112503,95974,794,1818312,5645617,1481579,180,1
59,Male,Single,HighSchool,Business,24,100580,55799,473,3481716,3841352,734737,240,0
24,Female,Single,HighSchool,SelfEmployed,9,188180,94465,650,732408,571173,570058,360,1
39,Female,Married,HighSchool,Salaried,20,32150,83352,713,4882595,9180598,528792,120,0
36,Female,Married,Postgraduate,Salaried,28,145801,17157,594,2834178,7293551,381866,180,0
35,Female,Married,Graduate,Salaried,15,188367,94118,366,3873192,610986,2428139,240,0
56,Female,Single,Graduate,Salaried,2,164272,72786,401,4173038,5331506,1589743,120,0
53,Male,Single,Graduate,Salaried,15,148117,18199,704,1983884,2392609,1475365,360,0
43,Male,Married,Graduate,Business,26,67614,72241,385,1996288,6654584,2709399,360,0
41,Male,Married,HighSchool,SelfEmployed,13,43454,44669,597,3123992,4259516,290439,180,0
48,Male,Married,HighSchool,Salaried,19,170304,87218,853,522452,2439512,1271418,60,1
42,Male,Married,HighSchool,Business,27,159744,21200,322,3590484,5915167,1545035,120,0
44,Female,Married,HighSchool,Business,8,109510,64637,640,849821,5114620,1254681,180,0
58,Female,Married,HighSchool,Business,21,170852,57422,827,4973466,7780736,986695,240,1
58,Female,Married,Graduate,Business,29,51434,61618,491,2190263,8582442,674626,180,0
53,Female,Married,Graduate,Salaried,12,26930,21952,520,1697639,5693574,311539,240,0
22,Male,Married,Graduate,SelfEmployed,17,124047,25455,731,847705,9356332,349782,120,1
50,Female,Single,Postgraduate,Business,5,159140,59823,671,1418072,3076295,307342,360,1
41,Female,Single,HighSchool,Salaried,22,171248,91343,408,4905692,877517,2054831,240,0
32,Male,Married,Postgraduate,SelfEmployed,27,112366,6758,697,1713913,7486398,1928926,240,0
31,Female,Single,HighSchool,Salaried,11,151467,97303,593,3401111,7879952,2176996,360,0
33,Male,Single,Postgraduate,Salaried,15,116824,26071,333,4170604,3859104,786242,60,0
46,Female,Single,Graduate,SelfEmployed,1,68698,66322,598,1544602,3338933,1694160,120,0
35,Female,Married,HighSchool,Business,19,162511,11366,674,1479731,8508692,2019948,360,0
36,Female,Married,Postgraduate,Salaried,29,84291,55254,605,2529003,9209376,2049838,120,0
21,Female,Single,Postgraduate,Salaried,8,168406,99245,576,2743022,6871546,1566738,240,0
51,Male,Married,Graduate,Business,2,147865,52066,637,786238,6125447,395677,60,1
51,Female,Single,Postgraduate,SelfEmployed,24,79172,18557,392,3124103,7116288,1176738,180,0
24,Female,Married,HighSchool,Salaried,11,59703,86533,499,995913,1299957,2812801,360,0
42,Female,Married,HighSchool,SelfEmployed,10,107497,22391,845,2549169,9466501,224151,240,1
37,Female,Single,Postgraduate,Business,18,75596,29802,861,1712350,4634007,2079247,180,0
29,Male,Married,Postgraduate,SelfEmployed,29,150667,69591,532,3858622,9219956,730395,180,0
30,Female,Single,Graduate,Salaried,16,199498,3348,709,3844688,7228850,1252706,360,0
22,Male,Married,Graduate,Salaried,9,110732,48792,743,1252738,2085970,847526,60,1
45,Male,Married,Postgraduate,SelfEmployed,2,67221,95678,715,4941080,9829671,255844,180,0
22,Male,Single,HighSchool,Business,22,118175,68794,432,3707724,2293420,2790165,60,0
24,Female,Married,Graduate,Salaried,13,179722,76162,484,3442557,9574738,1027745,360,0
55,Male,Single,Postgraduate,SelfEmployed,4,16062,74469,550,3356737,6153932,378910,180,0
23,Female,Married,Postgraduate,SelfEmployed,27,114957,79837,669,4646323,8456237,2402012,120,0
33,Female,Married,HighSchool,Business,11,156836,88599,473,2281230,3084610,582193,180,0
35,Female,Single,Postgraduate,Business,11,145372,78227,336,3601903,6512014,2893959,60,0
32,Male,Single,Graduate,Salaried,29,73861,5666,635,2636178,7989339,1124430,120,0
26,Female,Single,Graduate,SelfEmployed,10,171488,21018,569,4540002,7315869,162394,120,0
52,Female,Married,HighSchool,Business,4,83604,13469,535,2203112,3308010,1566136,120,0
45,Male,Married,Graduate,Salaried,0,66575,13486,628,518951,1597355,198881,60,0
33,Male,Single,HighSchool,Business,29,116457,64708,344,4388142,8736544,208515,360,0
34,Female,Single,Graduate,SelfEmployed,6,166737,13352,599,3668344,4309166,1128976,180,0
37,Male,Single,Postgraduate,Salaried,25,51011,58116,679,483012,8082427,324404,120,1
57,Female,Married,Graduate,Salaried,27,67653,10724,518,161441,6205209,1853756,60,0
48,Female,Married,Postgraduate,Business,29,106070,95327,589,3540086,6180758,1386192,240,0
42,Male,Married,Graduate,Business,26,106776,20681,673,571041,8310436,493677,360,1
26,Male,Single,HighSchool,Salaried,21,184000,1625,622,1414427,2571305,2356023,240,0
27,Male,Single,HighSchool,Business,27,67273,38638,654,3676143,7955408,2138800,240,0
59,Female,Married,Graduate,Business,29,19740,70529,398,2341278,8153598,2872297,240,0
38,Male,Single,Graduate,SelfEmployed,22,131715,97597,687,689085,9598054,2435636,240,1
35,Female,Married,Graduate,Business,0,120042,36735,426,4252854,7458541,1361096,180,0
36,Male,Single,Graduate,Business,2,53800,62637,690,4979214,6535580,2911805,240,0
23,Female,Married,Postgraduate,Business,6,124150,94640,558,4214645,6453130,1187312,180,0
42,Female,Single,Graduate,SelfEmployed,15,58421,75360,437,2468815,7553151,1133217,180,0
40,Female,Single,Postgraduate,Salaried,8,61083,81287,821,2681343,4808080,1319685,360,1
30,Female,Single,Graduate,SelfEmployed,25,24104,68891,445,4465209,4136938,2950529,60,0
53,Male,Married,Graduate,SelfEmployed,3,136133,95045,817,657814,6956925,2248471,60,1
29,Male,Married,Graduate,SelfEmployed,24,139431,66457,816,4901645,3599080,871533,60,1
21,Female,Single,HighSchool,Business,15,54925,35577,553,942983,8656969,2895661,180,0
29,Male,Single,Postgraduate,SelfEmployed,5,66327,76572,327,4269807,7933456,2860023,240,0
32,Male,Married,Postgraduate,Salaried,17,50174,68894,336,2562727,3065771,2671000,60,0
45,Female,Married,Postgraduate,Business,6,106726,71044,496,51616,8203855,1128967,240,1
33,Male,Married,Postgraduate,Salaried,19,51063,6769,784,1633899,9333273,2809440,60,0
45,Male,Single,HighSchool,SelfEmployed,20,193474,25368,799,2348884,3864206,1002082,360,1
55,Female,Single,Graduate,Business,22,85718,94818,894,734324,3395310,361363,120,1
59,Male,Single,Graduate,Business,28,131379,90401,726,3444968,5459895,889974,60,0
57,Male,Single,Graduate,Business,21,121492,95431,432,2902337,3184669,1528447,240,0
58,Female,Single,Postgraduate,Salaried,21,99435,26096,718,915486,9707858,2796868,360,0
45,Female,Single,Postgraduate,Salaried,19,58046,76123,465,2227018,1311793,599238,180,0
23,Male,Married,Graduate,Business,26,124590,30754,529,3045866,5146269,2243513,180,0
26,Male,Married,Graduate,SelfEmployed,14,67103,48814,379,4799580,8612191,550081,360,0
55,Female,Married,Graduate,Salaried,2,157694,99327,697,3053741,2610490,2654268,60,0
38,Male,Married,Graduate,Business,23,72971,51950,712,2893442,6563026,1542414,120,0
53,Female,Single,HighSchool,Salaried,11,182442,23702,766,856217,8989525,2581752,60,1
44,Male,Married,Graduate,Salaried,4,192983,71396,502,1318096,1349935,2130468,240,0
30,Male,Single,Postgraduate,Business,4,175581,83326,871,3107096,5124214,2018300,360,0
46,Male,Single,Graduate,SelfEmployed,5,62255,45904,756,3770461,2282399,1477508,60,0
43,Male,Single,Postgraduate,Business,18,142707,7110,400,2206351,5036182,1968736,120,0
37,Male,Single,HighSchool,SelfEmployed,2,137488,85188,841,598498,2490533,497447,240,1
51,Female,Single,Postgraduate,Business,12,153265,40513,872,1566696,4381516,1366477,360,1
36,Female,Married,Postgraduate,Salaried,9,129200,54285,508,2734726,9784628,2906874,60,0
24,Female,Married,Postgraduate,Business,27,105198,45776,819,3868681,1055782,713633,360,1
23,Male,Single,Graduate,Business,3,17531,70840,832,2487312,5120314,1783110,180,0
23,Female,Single,Postgraduate,SelfEmployed,16,102749,77814,778,3893260,2492497,2044679,120,0
48,Male,Single,Graduate,Salaried,3,88856,89258,796,3156330,4145634,2536978,240,0
55,Female,Married,Postgraduate,Salaried,27,43902,79552,763,1186766,3078546,890153,240,1
57,Male,Married,HighSchool,Salaried,29,126986,33090,479,3777954,7238287,912733,240,0
49,Female,Married,Graduate,Salaried,26,148909,86832,690,444461,4177365,2682200,240,1
42,Female,Single,HighSchool,SelfEmployed,16,37309,23913,866,4594088,3527829,2287425,180,0
31,Male,Married,Graduate,Salaried,20,188467,40554,401,2884129,7929184,122888,180,0
26,Female,Married,HighSchool,Business,11,95062,89696,518,3769752,6258153,1444728,120,0
46,Female,Single,HighSchool,Salaried,11,77041,58378,736,3316410,1888774,2899752,180,0
43,Male,Married,HighSchool,Salaried,21,170641,68432,352,2057979,9918861,2347392,120,0
59,Female,Married,HighSchool,Business,24,50720,25978,808,1704151,5614393,298623,180,0
33,Male,Married,Graduate,Business,15,116398,2112,819,3996140,6109612,2549150,60,0
30,Male,Married,HighSchool,Salaried,10,61295,41995,306,524278,9811913,119295,120,0
48,Female,Single,HighSchool,Business,3,144129,38037,565,2956163,2425766,1694609,180,0
44,Male,Single,Postgraduate,Salaried,19,144867,19887,790,2487056,7640814,1918120,120,0
42,Female,Married,HighSchool,Salaried,25,183643,37807,560,3211270,4954858,1855013,360,0
37,Female,Single,HighSchool,Business,18,160968,12779,657,600786,8400640,1709092,60,1
55,Male,Single,HighSchool,SelfEmployed,21,37307,8615,723,461500,6133547,2937211,360,0
50,Female,Single,Graduate,SelfEmployed,21,104655,88893,868,640348,8013463,590127,240,1
45,Female,Married,HighSchool,Business,24,159510,74669,733,4513696,3614099,2003430,360,0
48,Male,Married,HighSchool,SelfEmployed,5,17524,67756,894,3498298,7780420,777827,60,0
53,Female,Single,HighSchool,Salaried,14,17390,59046,761,1960925,1501804,1817223,240,0
51,Female,Single,HighSchool,SelfEmployed,28,30423,89419,425,3176257,9929875,2444625,240,0
29,Female,Single,Graduate,Business,18,99486,19363,595,1289472,4405664,448911,120,0
31,Female,Married,HighSchool,Salaried,8,97866,57535,536,933748,3416099,1601946,360,0
57,Male,Single,HighSchool,Salaried,18,114634,47371,587,726495,528695,537258,60,0
39,Female,Married,Postgraduate,SelfEmployed,27,86442,90351,851,2121873,9124045,130007,240,1
40,Male,Single,HighSchool,Business,19,99227,72688,496,2286270,8422009,1613585,60,0
42,Female,Single,HighSchool,Salaried,5,59809,92021,463,1814205,689742,2646575,360,0
55,Female,Married,Graduate,SelfEmployed,18,38919,85357,758,128344,9140834,2287970,60,1
32,Male,Single,Graduate,Business,21,94179,60293,849,4849083,1088392,144628,240,1
52,Male,Single,Graduate,SelfEmployed,0,35575,45281,799,2496117,5489620,2015046,120,0
26,Male,Married,Graduate,Business,25,127643,61405,439,2524236,3030173,1866028,240,0
47,Female,Married,Graduate,Salaried,20,186190,1545,391,3060846,8494397,537927,180,0
23,Male,Married,HighSchool,Salaried,1,55649,81566,434,590596,866732,2534119,120,0
24,Female,Single,Postgraduate,SelfEmployed,22,79611,49233,555,4672289,5545976,923931,180,0
58,Male,Single,Graduate,SelfEmployed,24,156175,81025,848,1316894,2053669,569972,60,1
